Time,nz-c3.S,nz-c3.E,nz-c3.P,nz-c3.Iu,nz-c3.Ic,nz-c3.Ru,nz-c3.Rc,nz-c3.D,nz-c3.cases,nz-c3.Level
148.900000,4048916.318237,5562.224562,1486.540296,11931.803653,27394.699817,371015.136959,344144.594757,11781.681720,377187.556626,4.000000
149.000000,4048813.253484,5526.674147,1476.975458,11842.235700,27240.391166,371132.361153,344413.986041,11787.122852,377306.430606,4.000000
149.100000,4048710.830647,5491.367555,1467.478023,11753.497730,27086.730830,371248.710665,344681.869194,11792.515355,377424.413022,4.000000
149.200000,4048609.045798,5456.302645,1458.047352,11665.579951,26933.720570,371364.193592,344948.250567,11797.859525,377541.512127,4.000000
149.300000,4048507.895030,5421.477307,1448.682815,11578.472699,26781.362030,371478.817938,345213.136528,11803.155653,377657.736075,4.000000
149.400000,4048407.374459,5386.889463,1439.383794,11492.166440,26629.656743,371592.591609,345476.533459,11808.404033,377773.092922,4.000000
149.500000,4048307.480221,5352.537064,1430.149679,11406.651770,26478.606134,371705.522421,345738.447758,11813.604954,377887.590633,4.000000
149.600000,4048208.208475,5318.418089,1420.979870,11321.919410,26328.211517,371817.618098,345998.885836,11818.758704,378001.237078,4.000000
149.700000,4048109.555402,5284.530549,1411.873777,11237.960206,26178.474106,371928.886272,346257.854118,11823.865570,378114.040033,4.000000
149.800000,4048011.517203,5250.872478,1402.830819,11154.765127,26029.395009,372039.334489,346515.359038,11828.925838,378226.007187,4.000000
149.900000,4047914.090104,5217.441941,1393.850422,11072.325263,25880.975235,372148.970202,346771.407041,11833.939792,378337.146135,4.000000
150.000000,4047817.270347,5184.237027,1384.932025,10990.631827,25733.215694,372257.800782,347026.004585,11838.907713,378447.464387,4.000000
150.100000,4047721.054201,5151.255854,1376.075071,10909.676148,25586.117203,372365.833511,347279.158131,11843.829882,378556.969363,4.000000
150.200000,4047625.437953,5118.496562,1367.279013,10829.449672,25439.680480,372473.075589,347530.874153,11848.706577,378665.668400,4.000000
150.300000,4047530.417912,5085.957319,1358.543314,10749.943963,25293.906157,372579.534130,347781.159127,11853.538078,378773.568746,4.000000
150.400000,4047435.990408,5053.636315,1349.867443,10671.150697,25148.794772,372685.216168,348030.019539,11858.324658,378880.677569,4.000000
150.500000,4047342.151793,5021.531765,1341.250876,10593.061663,25004.346778,372790.128655,348277.461877,11863.066594,378987.001952,4.000000
150.600000,4047248.898439,4989.641907,1332.693097,10515.668763,24860.562540,372894.278462,348523.492635,11867.764156,379092.548897,4.000000
150.700000,4047156.226740,4957.965002,1324.193600,10438.964006,24717.442342,372997.672384,348768.118308,11872.417617,379197.325326,4.000000
150.800000,4047064.133110,4926.499333,1315.751884,10362.939511,24574.986385,373100.317134,349011.345397,11877.027247,379301.338081,4.000000
150.900000,4046972.613984,4895.243205,1307.367454,10287.587504,24433.194788,373202.219351,349253.180401,11881.593312,379404.593926,4.000000
151.000000,4046881.665818,4864.194944,1299.039824,10212.900315,24292.067596,373303.385599,349493.629822,11886.116081,379507.099549,4.000000
151.100000,4046791.285089,4833.352898,1290.768514,10138.870380,24151.604775,373403.822363,349732.700163,11890.595818,379608.861560,4.000000
151.200000,4046701.468292,4802.715435,1282.553051,10065.490235,24011.806218,373503.536059,349970.397923,11895.032786,379709.886493,4.000000
151.300000,4046612.211947,4772.280943,1274.392968,9992.752519,23872.671743,373602.533028,350206.729604,11899.427249,379810.180812,4.000000
151.400000,4046523.512590,4742.047829,1266.287803,9920.649972,23734.201099,373700.819538,350441.701703,11903.779465,379909.750903,4.000000
151.500000,4046435.366780,4712.014520,1258.237103,9849.175430,23596.393967,373798.401790,350675.320715,11908.089695,380008.603083,4.000000
151.600000,4046347.771095,4682.179462,1250.240420,9778.321827,23459.249957,373895.285911,350907.593132,11912.358196,380106.743598,4.000000
151.700000,4046260.722134,4652.541119,1242.297310,9708.082194,23322.768615,373991.477962,351138.525442,11916.585224,380204.178621,4.000000
151.800000,4046174.216516,4623.097973,1234.407338,9638.449655,23186.949423,374086.983934,351368.124127,11920.771033,380300.914259,4.000000
151.900000,4046088.250878,4593.848526,1226.570072,9569.417427,23051.791800,374181.809754,351596.395667,11924.915877,380396.956549,4.000000
152.000000,4046002.821879,4564.791294,1218.785086,9500.978821,22917.295102,374275.961279,351823.346532,11929.020007,380492.311460,4.000000
152.100000,4045917.926197,4535.924812,1211.051961,9433.127237,22783.458628,374369.444303,352048.983188,11933.083674,380586.984896,4.000000
152.200000,4045833.560530,4507.247631,1203.370283,9365.856164,22650.281617,374462.264556,352273.312093,11937.107127,380680.982696,4.000000
152.300000,4045749.721596,4478.758320,1195.739640,9299.159180,22517.763251,374554.427703,352496.339699,11941.090611,380774.310632,4.000000
152.400000,4045666.406131,4450.455462,1188.159630,9233.029950,22385.902658,374645.939348,352718.072447,11945.034374,380866.974414,4.000000
152.500000,4045583.610892,4422.337656,1180.629853,9167.462224,22254.698911,374736.805032,352938.516772,11948.938660,380958.979688,4.000000
152.600000,4045501.332654,4394.403519,1173.149913,9102.449837,22124.151030,374827.030236,353157.679098,11952.803712,381050.332038,4.000000
152.700000,4045419.568212,4366.651680,1165.719422,9037.986708,21994.257986,374916.620380,353375.565841,11956.629771,381141.036989,4.000000
152.800000,4045338.314381,4339.080785,1158.337995,8974.066835,21865.018699,375005.580825,353592.183403,11960.417077,381231.100002,4.000000
152.900000,4045257.567992,4311.689494,1151.005250,8910.684300,21736.432039,375093.916875,353807.538181,11964.165870,381320.526482,4.000000
153.000000,4045177.325899,4284.476480,1143.720812,8847.833265,21608.496830,375181.633773,354021.636555,11967.876385,381409.321772,4.000000
153.100000,4045097.584972,4257.440434,1136.484309,8785.507968,21481.211850,375268.736709,354234.484898,11971.548860,381497.491159,4.000000
153.200000,4045018.342101,4230.580056,1129.295374,8723.702726,21354.575833,375355.230813,354446.089568,11975.183529,381585.039871,4.000000
153.300000,4044939.594194,4203.894062,1122.153645,8662.411933,21228.587468,375441.121162,354656.456911,11978.780625,381671.973083,4.000000
153.400000,4044861.338178,4177.381183,1115.058761,8601.630057,21103.245401,375526.412779,354865.593261,11982.340379,381758.295910,4.000000
153.500000,4044783.570998,4151.040160,1108.010369,8541.351642,20978.548240,375611.110630,355073.504937,11985.863023,381844.013415,4.000000
153.600000,4044706.289619,4124.869748,1101.008118,8481.571302,20854.494550,375695.219631,355280.198247,11989.348784,381929.130606,4.000000
153.700000,4044629.491022,4098.868716,1094.051660,8422.283727,20731.082858,375778.744644,355485.679482,11992.797891,382013.652437,4.000000
153.800000,4044553.172207,4073.035843,1087.140653,8363.483675,20608.311653,375861.690478,355689.954919,11996.210570,382097.583810,4.000000
153.900000,4044477.330194,4047.369923,1080.274758,8305.165975,20486.179387,375944.061894,355893.030822,11999.587046,382180.929575,4.000000
154.000000,4044401.962018,4021.869760,1073.453639,8247.325526,20364.684477,376025.863600,356094.913437,12002.927543,382263.694529,4.000000
154.100000,4044327.064734,3996.534169,1066.676964,8189.957293,20243.825306,376107.100255,356295.608997,12006.232282,382345.883420,4.000000
154.200000,4044252.635414,3971.361980,1059.944405,8133.056310,20123.600220,376187.776469,356495.123717,12009.501485,382427.500946,4.000000
154.300000,4044178.671148,3946.352032,1053.255636,8076.617676,20004.007537,376267.896804,356693.463797,12012.735371,382508.551754,4.000000
154.400000,4043627.763147,4393.396001,1051.957713,8020.801493,19885.045916,376347.466146,356890.635418,12015.934166,382589.040823,0.000000
154.500000,4043049.943909,4855.628600,1061.942349,7966.528241,19766.719335,376426.494629,357086.644735,12019.098202,382668.978451,0.000000
154.600000,4042475.693477,5302.922428,1081.798503,7914.815114,19649.041982,376505.002549,357281.497925,12022.228021,382748.385239,0.000000
154.700000,4041904.906256,5735.750700,1110.236424,7866.524267,19532.037246,376583.019462,357475.201293,12025.324353,382827.291177,0.000000
154.800000,4041337.463578,6154.587849,1146.100434,7822.379777,19415.736169,376660.582743,357667.761356,12028.388095,382905.734181,0.000000
154.900000,4040773.235868,6559.907366,1188.356172,7782.983018,19300.176071,376737.736300,357859.184924,12031.420281,382983.758788,0.000000
155.000000,4040212.084562,6952.179924,1236.078994,7748.826523,19185.399337,376814.529436,358049.479159,12034.422064,383061.414998,0.000000
155.100000,4039653.863811,7331.871766,1288.443445,7720.306477,19071.452346,376891.015833,358238.651629,12037.394694,383138.757251,0.000000
155.200000,4039098.421991,7699.443321,1344.713688,7697.733967,18958.384528,376967.252662,358426.710343,12040.339501,383215.843517,0.000000
155.300000,4038545.603038,8055.348033,1404.234821,7681.345110,18846.247540,377043.299789,358613.663788,12043.257880,383292.734499,0.000000
155.400000,4037995.247629,8400.031368,1466.424994,7671.310154,18735.094543,377119.219088,358799.520947,12046.151277,383369.492927,0.000000
155.500000,4037447.194211,8733.929989,1530.768253,7667.741660,18624.979570,377195.073823,358984.291317,12049.021177,383446.182944,0.000000
155.600000,4036901.279915,9057.471077,1596.808046,7670.701844,18515.956985,377270.928120,359167.984919,12051.869094,383522.869559,0.000000
155.700000,4036357.341343,9371.071784,1664.141338,7680.209163,18408.081006,377346.846503,359350.612305,12054.696558,383599.618186,0.000000
155.800000,4035815.215263,9675.138796,1732.413272,7696.244211,18301.405306,377422.893485,359532.184553,12057.505114,383676.494229,0.000000
155.900000,4035274.739208,9970.068003,1801.312324,7718.754999,18195.982665,377499.133229,359712.713266,12060.296307,383753.562733,0.000000
156.000000,4034735.751985,10256.244254,1870.565923,7747.661674,18091.864679,377575.629240,359892.210563,12063.071681,383830.888082,0.000000
156.100000,4034198.094125,10534.041197,1939.936476,7782.860724,17989.101516,377652.444119,360070.689073,12065.832770,383908.533739,0.000000
156.200000,4033661.608253,10803.821182,2009.217765,7824.228732,17887.741716,377729.639339,360248.161915,12068.581098,383986.562034,0.000000
156.300000,4033126.139407,11065.935226,2078.231700,7871.625718,17787.832020,377807.275071,360424.642688,12071.318170,384065.033975,0.000000
156.400000,4032591.535302,11320.723036,2146.825361,7924.898098,17689.417244,377885.410034,360600.145455,12074.045470,384144.009102,0.000000
156.500000,4032057.646549,11568.513069,2214.868340,7983.881318,17592.540172,377964.101369,360774.684721,12076.764462,384223.545362,0.000000
156.600000,4031524.326831,11809.622636,2282.250330,8048.402176,17497.241481,378043.404547,360948.275416,12079.476582,384303.699013,0.000000
156.700000,4030991.433041,12044.358044,2348.878944,8118.280878,17403.559687,378123.373290,361120.932877,12082.183239,384384.524546,0.000000
156.800000,4030458.825391,12273.014754,2414.677755,8193.332841,17311.531107,378204.059514,361292.672823,12084.885814,384466.074630,0.000000
156.900000,4029926.367490,12495.877579,2479.584513,8273.370283,17221.189843,378285.513296,361463.511340,12087.585657,384548.400068,0.000000
157.000000,4029393.926399,12713.220888,2543.549550,8358.203605,17132.567780,378367.782839,361633.464852,12090.284087,384631.549779,0.000000
157.100000,4028861.372661,12925.308836,2606.534336,8447.642607,17045.694594,378450.914469,361802.550106,12092.982390,384715.570779,0.000000
157.200000,4028328.580312,13132.395606,2668.510175,8541.497534,16960.597776,378534.952627,361970.784147,12095.681823,384800.508187,0.000000
157.300000,4027795.426879,13334.725654,2729.457037,8639.579980,16877.302659,378619.939885,362138.184300,12098.383607,384886.405225,0.000000
157.400000,4027261.793359,13532.533974,2789.362502,8741.703671,16795.832461,378705.916956,362304.768145,12101.088932,384973.303247,0.000000
157.500000,4026727.564188,13726.046360,2848.220816,8847.685129,16716.208329,378792.922724,362470.553498,12103.798955,385061.241753,0.000000
157.600000,4026192.627197,13915.479677,2906.032042,8957.344230,16638.449387,378880.994273,362635.558393,12106.514800,385150.258427,0.000000
157.700000,4025656.873563,14101.042132,2962.801290,9070.504679,16562.572799,378970.166918,362799.801057,12109.237562,385240.389168,0.000000
157.800000,4025120.197746,14282.933545,3018.538043,9186.994396,16488.593821,379060.474254,362963.299895,12111.968300,385331.668135,0.000000
157.900000,4024582.497425,14461.345624,3073.255535,9306.645840,16416.525870,379151.948192,363126.073470,12114.708045,385424.127788,0.000000
158.000000,4024043.673429,14636.462234,3126.970212,9429.296258,16346.380582,379244.619006,363288.140482,12117.457797,385517.798934,0.000000
158.100000,4023503.629654,14808.459665,3179.701238,9554.787889,16278.167886,379338.515387,363449.519756,12120.218524,385612.710777,0.000000
158.200000,4022962.272995,14977.506899,3231.470060,9682.968107,16211.896066,379433.664487,363610.230218,12122.991169,385708.890970,0.000000
158.300000,4022419.513252,15143.765871,3282.300021,9813.689528,16147.571830,379530.091972,363770.290885,12125.776641,385806.365664,0.000000
158.400000,4021875.263056,15307.391722,3332.216013,9946.810079,16085.200380,379627.822079,363929.720844,12128.575826,385905.159565,0.000000
158.500000,4021329.437779,15468.533056,3381.244174,10082.193027,16024.785478,379726.877663,364088.539241,12131.389581,386005.295982,0.000000
158.600000,4020781.955452,15627.332184,3429.411612,10219.706985,15966.329516,379827.280252,364246.765263,12134.218736,386106.796884,0.000000
158.700000,4020232.736671,15783.925362,3476.746170,10359.225892,15909.833578,379929.050102,364404.418128,12137.064098,386209.682953,0.000000
158.800000,4019681.704522,15938.443029,3523.276213,10500.628964,15855.297511,380032.206246,364561.517068,12139.926446,386313.973636,0.000000
158.900000,4019128.784486,16091.010036,3569.030443,10643.800639,15802.719988,380136.766550,364718.081319,12142.806539,386419.687198,0.000000
159.000000,4018573.904359,16241.745862,3614.037734,10788.630493,15752.098570,380242.747762,364874.130108,12145.705111,386526.840775,0.000000
159.100000,4018016.994166,16390.764838,3658.326997,10935.013152,15703.429768,380350.165563,365029.682643,12148.622873,386635.450423,0.000000
159.200000,4017457.986081,16538.176348,3701.927047,11082.848187,15656.709104,380459.034617,365184.758100,12151.560516,386745.531169,0.000000
159.300000,4016896.814340,16684.085035,3744.866507,11232.040002,15611.931170,380569.368619,365339.375617,12154.518710,386857.097058,0.000000
159.400000,4016333.415168,16828.590999,3787.173707,11382.497715,15569.089682,380681.180345,365493.554279,12157.498106,386970.161205,0.000000
159.500000,4015767.726697,16971.789982,3828.876610,11534.135032,15528.177538,380794.481692,365647.313114,12160.499334,387084.735839,0.000000
159.600000,4015199.688891,17113.773553,3870.002748,11686.870115,15489.186871,380909.283731,365800.671083,12163.523008,387200.832346,0.000000
159.700000,4014629.243470,17254.629285,3910.579161,11840.625449,15452.109099,381025.596743,365953.647072,12166.569722,387318.461318,0.000000
159.800000,4014056.333840,17394.440923,3950.632353,11995.327707,15416.934973,381143.430265,366106.259883,12169.640055,387437.632589,0.000000
159.900000,4013480.905023,17533.288551,3990.188253,12150.907608,15383.654629,381262.793134,366258.528233,12172.734570,387558.355283,0.000000
160.000000,4012902.903584,17671.248747,4029.272186,12307.299784,15352.257629,381383.693519,366410.470738,12175.853813,387680.637850,0.000000
160.100000,4012322.277570,17808.394739,4067.908849,12464.442634,15322.733010,381506.138964,366562.105919,12178.998315,387804.488104,0.000000
160.200000,4011738.976444,17944.796545,4106.122291,12622.278196,15295.069319,381630.136425,366713.452185,12182.168595,387929.913262,0.000000
160.300000,4011152.951020,18080.521120,4143.935901,12780.752000,15269.254661,381755.692302,366864.527838,12185.365157,388056.919979,0.000000
160.400000,4010564.153409,18215.632488,4181.372398,12939.812940,15245.276733,381882.812477,367015.351062,12188.588492,388185.514382,0.000000
160.500000,4009972.536954,18350.191870,4218.453831,13099.413139,15223.122862,382011.502345,367165.939920,12191.839078,388315.702102,0.000000
160.600000,4009378.056179,18484.257814,4255.201573,13259.507817,15202.780040,382141.766842,367316.312352,12195.117383,388447.488308,0.000000
160.700000,4008780.666734,18617.886307,4291.636325,13420.055164,15184.234957,382273.610481,367466.486171,12198.423861,388580.877735,0.000000
160.800000,4008180.325339,18751.130896,4327.778119,13581.016216,15167.474035,382407.037377,367616.479058,12201.758959,388715.874715,0.000000
160.900000,4007576.989741,18884.042796,4363.646329,13742.354729,15152.483455,382542.051276,367766.308564,12205.123110,388852.483203,0.000000
161.000000,4006970.618658,19016.670994,4399.259673,13904.037067,15139.249189,382678.655580,367915.992100,12208.516739,388990.706804,0.000000
161.100000,4006361.171739,19149.062349,4434.636230,14066.032077,15127.757027,382816.853373,368065.546941,12211.940263,389130.548802,0.000000
161.200000,4005748.609513,19281.261695,4469.793449,14228.310987,15117.992600,382956.647446,368214.990224,12215.394086,389272.012178,0.000000
161.300000,4005132.893353,19413.311924,4504.748158,14390.847288,15109.941410,383098.040317,368364.338942,12218.878608,389415.099639,0.000000
161.400000,4004513.985429,19545.254082,4539.516585,14553.616634,15103.588847,383241.034258,368513.609947,12222.394220,389559.813635,0.000000
161.500000,4003891.848670,19677.127452,4574.114366,14716.596739,15098.920216,383385.631310,368662.819944,12225.941302,389706.156386,0.000000
161.600000,4003266.446730,19808.969632,4608.556566,14879.767277,15095.920757,383531.833308,368811.985498,12229.520232,389854.129897,0.000000
161.700000,4002637.743943,19940.816618,4642.857688,15043.109792,15094.575662,383679.641895,368961.123025,12233.131377,390003.735979,0.000000
161.800000,4002005.705297,20072.702873,4677.031695,15206.607598,15094.870097,383829.058544,369110.248796,12236.775100,390154.976268,0.000000
161.900000,4001370.296395,20204.661400,4711.092021,15370.245699,15096.789217,383980.084575,369259.378935,12240.451756,390307.852242,0.000000
162.000000,4000731.483424,20336.723812,4745.051592,15534.010701,15100.318185,384132.721167,369408.529421,12244.161697,390462.365235,0.000000
162.100000,4000089.233125,20468.920393,4778.922838,15697.890728,15105.442184,384286.969379,369557.716085,12247.905266,390618.516457,0.000000
162.200000,3999443.512764,20601.280163,4812.717713,15861.875350,15112.146435,384442.830160,369706.954613,12251.682803,390776.307005,0.000000
162.300000,3998794.290100,20733.830933,4846.447707,16025.955502,15120.416208,384600.304365,369856.260544,12255.494642,390935.737879,0.000000
162.400000,3998141.533363,20866.599368,4880.123865,16190.123414,15130.236836,384759.392768,370005.649272,12259.341114,391096.809995,0.000000
162.500000,3997485.211225,20999.611034,4913.756802,16354.372544,15141.593727,384920.096076,370155.136047,12263.222544,391259.524197,0.000000
162.600000,3996825.292778,21132.890455,4947.356718,16518.697508,15154.472375,385082.414936,370304.735974,12267.139254,391423.881270,0.000000
162.700000,3996161.747506,21266.461160,4980.933415,16683.094021,15168.858370,385246.349952,370454.464015,12271.091562,391589.881950,0.000000
162.800000,3995494.545265,21400.345727,5014.496307,16847.558832,15184.737409,385411.901692,370604.334989,12275.079780,391757.526935,0.000000
162.900000,3994823.656262,21534.565833,5048.054442,17012.089670,15202.095301,385579.070696,370754.363575,12279.104221,391926.816896,0.000000
163.000000,3994149.051035,21669.142294,5081.616509,17176.685187,15220.917981,385747.857492,370904.564311,12283.165191,392097.752487,0.000000
163.100000,3993470.700428,21804.095107,5115.190858,17341.344904,15241.191515,385918.262598,371054.951596,12287.262995,392270.334351,0.000000
163.200000,3992788.575578,21939.443487,5148.785509,17506.069163,15262.902104,386090.286533,371205.539691,12291.397934,392444.563131,0.000000
163.300000,3992102.647895,22075.205904,5182.408167,17670.859078,15286.036096,386263.929828,371356.342723,12295.570308,392620.439478,0.000000
163.400000,3991412.889044,22211.400122,5216.066235,17835.716489,15310.579990,386439.193026,371507.374682,12299.780414,392797.964055,0.000000
163.500000,3990719.270927,22348.043229,5249.766824,18000.643916,15336.520439,386616.076696,371658.649424,12304.028544,392977.137552,0.000000
163.600000,3990021.765673,22485.151672,5283.516770,18165.644522,15363.844259,386794.581436,371810.180675,12308.314993,393157.960681,0.000000
163.700000,3989320.345616,22622.741284,5317.322640,18330.722071,15392.538430,386974.707879,371961.982030,12312.640050,393340.434195,0.000000
163.800000,3988614.983285,22760.827318,5351.190746,18495.880887,15422.590103,387156.456700,372114.066956,12317.004004,393524.558882,0.000000
163.900000,3987905.651389,22899.424471,5385.127156,18661.125826,15453.986602,387339.828622,372266.448793,12321.407142,393710.335579,0.000000
164.000000,3987192.322804,23038.546912,5419.137703,18826.462232,15486.715428,387524.824417,372419.140754,12325.849750,393897.765174,0.000000
164.100000,3986474.970561,23178.208309,5453.227997,18991.895914,15520.764262,387711.444916,372572.155930,12330.332110,394086.848609,0.000000
164.200000,3985753.567833,23318.421850,5487.403431,19157.433107,15556.120968,387899.691010,372725.507292,12334.854507,394277.586889,0.000000
164.300000,3985028.087925,23459.200269,5521.669196,19323.080451,15592.773593,388089.563654,372879.207689,12339.417222,394469.981080,0.000000
164.400000,3984298.504262,23600.555865,5556.030284,19488.844953,15630.710374,388281.063873,373033.269852,12344.020536,394664.032318,0.000000
164.500000,3983564.790379,23742.500526,5590.491502,19654.733971,15669.919733,388474.192764,373187.706397,12348.664729,394859.741811,0.000000
164.600000,3982826.919911,23885.045746,5625.057475,19820.755183,15710.390284,388668.951497,373342.529825,12353.350079,395057.110842,0.000000
164.700000,3982084.866584,24028.202648,5659.732659,19986.916563,15752.110831,388865.341325,373497.752524,12358.076865,395256.140773,0.000000
164.800000,3981338.604207,24171.981997,5694.521345,20153.226362,15795.070373,389063.363577,373653.386774,12362.845365,395456.833045,0.000000
164.900000,3980588.106662,24316.394220,5729.427666,20319.693083,15839.258099,389263.019671,373809.444743,12367.655857,395659.189184,0.000000
165.000000,3979833.347893,24461.449425,5764.455610,20486.325465,15884.663391,389464.311106,373965.938495,12372.508615,395863.210804,0.000000
165.100000,3979074.301906,24607.157410,5799.609019,20653.132458,15931.275827,389667.239473,374122.879988,12377.403919,396068.899604,0.000000
165.200000,3978310.942754,24753.527684,5834.891598,20820.123213,15979.085178,389871.806453,374280.281077,12382.342043,396276.257375,0.000000
165.300000,3977543.244533,24900.569478,5870.306927,20987.307056,16028.081407,390078.013818,374438.153518,12387.323263,396485.286003,0.000000
165.400000,3976771.181378,25048.291761,5905.858456,21154.693479,16078.254672,390285.863433,374596.508966,12392.347856,396695.987463,0.000000
165.500000,3975994.727449,25196.703248,5941.549520,21322.292122,16129.595325,390495.357260,374755.358978,12397.416098,396908.363830,0.000000
165.600000,3975213.856934,25345.812418,5977.383342,21490.112757,16182.093909,390706.497357,374914.715019,12402.528264,397122.417275,0.000000
165.700000,3974428.544035,25495.627523,6013.363034,21658.165277,16235.741160,390919.285881,375074.588459,12407.684631,397338.150065,0.000000
165.800000,3973638.762970,25646.156598,6049.491609,21826.459684,16290.528003,391133.725086,375234.990575,12412.885474,397555.564569,0.000000
165.900000,3972844.487961,25797.407474,6085.771980,21995.006072,16346.445557,391349.817327,375395.932559,12418.131070,397774.663257,0.000000
166.000000,3972045.693233,25949.387786,6122.206966,22163.814621,16403.485127,391567.565060,375557.425510,12423.421696,397995.448697,0.000000
166.100000,3971242.353008,26102.104984,6158.799298,22332.895584,16461.638208,391786.970841,375719.480446,12428.757629,398217.923563,0.000000
166.200000,3970434.441500,26255.566341,6195.551623,22502.259278,16520.896482,392008.037331,375882.108298,12434.139147,398442.090629,0.000000
166.300000,3969621.932912,26409.778961,6232.466507,22671.916071,16581.251814,392230.767292,376045.319917,12439.566526,398667.952774,0.000000
166.400000,3968804.801431,26564.749791,6269.546436,22841.876379,16642.696257,392455.163588,376209.126072,12445.040045,398895.512981,0.000000
166.500000,3967983.021223,26720.485624,6306.793827,23012.150652,16705.222045,392681.229189,376373.537456,12450.559984,399124.774337,0.000000
166.600000,3967156.566430,26876.993110,6344.211024,23182.749371,16768.821594,392908.967167,376538.564683,12456.126621,399355.740032,0.000000
166.700000,3966325.411170,27034.278761,6381.800306,23353.683036,16833.487499,393138.380699,376704.218294,12461.740236,399588.413364,0.000000
166.800000,3965489.529526,27192.348958,6419.563886,23524.962163,16899.212535,393369.473067,376870.508756,12467.401110,399822.797734,0.000000
166.900000,3964648.895550,27351.209959,6457.503920,23696.597275,16965.989651,393602.247655,377037.446467,12473.109524,400058.896648,0.000000
167.000000,3963803.483256,27510.867903,6495.622504,23868.598898,17033.811973,393836.707953,377205.041752,12478.865760,400296.713719,0.000000
167.100000,3962953.266618,27671.328818,6533.921680,24040.977555,17102.672799,394072.857555,377373.304872,12484.670102,400536.252664,0.000000
167.200000,3962098.219568,27832.598625,6572.403438,24213.743759,17172.565600,394310.700160,377542.246019,12490.522831,400777.517305,0.000000
167.300000,3961238.315992,27994.683143,6611.069717,24386.908009,17243.484015,394550.239569,377711.875322,12496.424234,401020.511570,0.000000
167.400000,3960373.529729,28157.588094,6649.922410,24560.480787,17315.421850,394791.479689,377882.202848,12502.374594,401265.239490,0.000000
167.500000,3959503.834566,28321.319110,6688.963365,24734.472551,17388.373078,395034.424529,378053.238602,12508.374198,401511.705204,0.000000
167.600000,3958629.204240,28485.881734,6728.194387,24908.893736,17462.331837,395279.078203,378224.992531,12514.423332,401759.912952,0.000000
167.700000,3957749.612431,28651.281427,6767.617238,25083.754743,17537.292425,395525.444928,378397.474522,12520.522286,402009.867080,0.000000
167.800000,3956865.032764,28817.523572,6807.233643,25259.065942,17613.249300,395773.529022,378570.694409,12526.671347,402261.572039,0.000000
167.900000,3955975.438805,28984.613476,6847.045292,25434.837666,17690.197081,396023.334908,378744.661968,12532.870805,402515.032380,0.000000
168.000000,3955080.804060,29152.556373,6887.053835,25611.080210,17768.130539,396274.867108,378919.386924,12539.120951,402770.252761,0.000000
168.100000,3954181.101972,29321.357432,6927.260892,25787.803824,17847.044603,396528.130248,379094.878952,12545.422077,403027.237940,0.000000
168.200000,3953276.305920,29491.021755,6967.668051,25965.018717,17926.934352,396783.129055,379271.147674,12551.774475,403285.992778,0.000000
168.300000,3952366.389220,29661.554385,7008.276867,26142.735050,18007.795016,397039.868356,379448.202666,12558.178440,403546.522239,0.000000
168.400000,3951451.325117,29832.960304,7049.088869,26320.962935,18089.621974,397298.353078,379626.053455,12564.634267,403808.831387,0.000000
168.500000,3950531.086792,30005.244440,7090.105557,26499.712435,18172.410750,397558.588249,379804.709525,12571.142252,404072.925388,0.000000
168.600000,3949605.647354,30178.411667,7131.328405,26678.993561,18256.157013,397820.578994,379984.180315,12577.702691,404338.809507,0.000000
168.700000,3948674.979842,30352.466809,7172.758862,26858.816268,18340.856576,398084.330539,380164.475220,12584.315884,404606.489109,0.000000
168.800000,3947739.057224,30527.414642,7214.398354,27039.190458,18426.505389,398349.848207,380345.603596,12590.982130,404875.969661,0.000000
168.900000,3946797.852394,30703.259896,7256.248283,27220.125979,18513.099543,398617.137418,380527.574758,12597.701729,405147.256724,0.000000
169.000000,3945851.338171,30880.007257,7298.310031,27401.632618,18600.635267,398886.203690,380710.397983,12604.474984,405420.355962,0.000000
169.100000,3944899.487300,31057.661370,7340.584958,27583.720105,18689.108921,399157.052637,380894.082510,12611.302198,405695.273133,0.000000
169.200000,3943942.272452,31236.226840,7383.074407,27766.398114,18778.517000,399429.689970,381078.637544,12618.183675,405972.014094,0.000000
169.300000,3942979.666217,31415.708234,7425.779698,27949.676254,18868.856130,399704.121492,381264.072254,12625.119720,406250.584798,0.000000
169.400000,3942011.641112,31596.110082,7468.702139,28133.564080,18960.123064,399980.353104,381450.395777,12632.110642,406530.991293,0.000000
169.500000,3941038.169572,31777.436882,7511.843017,28318.071080,19052.314685,400258.390800,381637.617217,12639.156746,406813.239724,0.000000
169.600000,3940059.223956,31959.693097,7555.203604,28503.206687,19145.427998,400538.240666,381825.745649,12646.258344,407097.336328,0.000000
169.700000,3939074.776540,32142.883158,7598.785158,28688.980266,19239.460134,400819.908882,382014.790116,12653.415746,407383.287439,0.000000
169.800000,3938084.799523,32327.011468,7642.588920,28875.401126,19334.408344,401103.401720,382204.759636,12660.629263,407671.099482,0.000000
169.900000,3937089.265021,32512.082398,7686.616120,29062.478511,19430.269999,401388.725544,382395.663197,12667.899210,407960.778975,0.000000
170.000000,3936088.145070,32698.100295,7730.867973,29250.221603,19527.042588,401675.886807,382587.509764,12675.225901,408252.332530,0.000000
170.100000,3935081.411624,32885.069476,7775.345681,29438.639522,19624.723715,401964.892056,382780.308276,12682.609651,408545.766849,0.000000
