Time,nz-c1.S,nz-c1.E,nz-c1.P,nz-c1.Iu,nz-c1.Ic,nz-c1.Ru,nz-c1.Rc,nz-c1.D,nz-c1.cases,nz-c1.Level
122.100000,4818936.063628,0.394168,0.104497,0.730704,1.698943,1612.069966,1648.998012,32.940081,1667.353501,4.000000
122.200000,4818936.056042,0.391928,0.103904,0.726552,1.689288,1612.077179,1649.014785,32.940323,1667.360787,4.000000
122.300000,4818936.048499,0.389701,0.103313,0.722423,1.679687,1612.084352,1649.031461,32.940564,1667.368032,4.000000
122.400000,4818936.040998,0.387486,0.102726,0.718317,1.670142,1612.091484,1649.048043,32.940803,1667.375236,4.000000
122.500000,4818936.033541,0.385284,0.102142,0.714235,1.660650,1612.098575,1649.064531,32.941041,1667.382399,4.000000
122.600000,4818936.026125,0.383095,0.101562,0.710176,1.651213,1612.105626,1649.080925,32.941278,1667.389521,4.000000
122.700000,4818936.018752,0.380917,0.100985,0.706140,1.641829,1612.112637,1649.097226,32.941514,1667.396603,4.000000
122.800000,4818936.011420,0.378753,0.100411,0.702127,1.632498,1612.119608,1649.113435,32.941748,1667.403645,4.000000
122.900000,4818936.004131,0.376600,0.099840,0.698137,1.623221,1612.126540,1649.129551,32.941981,1667.410646,4.000000
123.000000,4818935.996883,0.374460,0.099273,0.694169,1.613996,1612.133432,1649.145576,32.942212,1667.417608,4.000000
123.100000,4818935.989675,0.372332,0.098708,0.690224,1.604824,1612.140285,1649.161509,32.942442,1667.424530,4.000000
123.200000,4818935.982509,0.370216,0.098147,0.686302,1.595704,1612.147099,1649.177352,32.942671,1667.431413,4.000000
123.300000,4818935.975384,0.368112,0.097590,0.682401,1.586635,1612.153874,1649.193105,32.942899,1667.438257,4.000000
123.400000,4818935.968299,0.366020,0.097035,0.678523,1.577618,1612.160611,1649.208769,32.943125,1667.445061,4.000000
123.500000,4818935.961254,0.363940,0.096484,0.674667,1.568653,1612.167309,1649.224343,32.943350,1667.451827,4.000000
123.600000,4818935.954250,0.361872,0.095935,0.670833,1.559738,1612.173970,1649.239829,32.943574,1667.458555,4.000000
123.700000,4818935.947285,0.359815,0.095390,0.667021,1.550874,1612.180592,1649.255227,32.943796,1667.465245,4.000000
123.800000,4818935.940360,0.357770,0.094848,0.663230,1.542060,1612.187177,1649.270537,32.944017,1667.471896,4.000000
123.900000,4818935.933474,0.355737,0.094309,0.659461,1.533297,1612.193725,1649.285761,32.944237,1667.478510,4.000000
124.000000,4818935.926627,0.353715,0.093773,0.655713,1.524583,1612.200235,1649.300898,32.944456,1667.485086,4.000000
124.100000,4818935.919819,0.351705,0.093240,0.651987,1.515919,1612.206708,1649.315949,32.944673,1667.491624,4.000000
124.200000,4818935.913050,0.349707,0.092710,0.648281,1.507304,1612.213145,1649.330914,32.944889,1667.498126,4.000000
124.300000,4818935.906320,0.347719,0.092183,0.644597,1.498738,1612.219544,1649.345794,32.945104,1667.504590,4.000000
124.400000,4818935.899627,0.345743,0.091659,0.640934,1.490220,1612.225908,1649.360590,32.945318,1667.511018,4.000000
124.500000,4818935.892973,0.343778,0.091139,0.637291,1.481751,1612.232235,1649.375302,32.945531,1667.517410,4.000000
124.600000,4818935.886356,0.341824,0.090621,0.633670,1.473331,1612.238527,1649.389930,32.945742,1667.523764,4.000000
124.700000,4818935.879777,0.339882,0.090106,0.630069,1.464958,1612.244782,1649.404474,32.945952,1667.530083,4.000000
124.800000,4818935.873236,0.337950,0.089594,0.626488,1.456632,1612.251003,1649.418937,32.946161,1667.536366,4.000000
124.900000,4818935.866731,0.336030,0.089084,0.622928,1.448354,1612.257187,1649.433317,32.946369,1667.542614,4.000000
125.000000,4818935.860264,0.334120,0.088578,0.619387,1.440123,1612.263337,1649.447615,32.946575,1667.548825,4.000000
125.100000,4818935.853833,0.332221,0.088075,0.615867,1.431939,1612.269452,1649.461832,32.946781,1667.555002,4.000000
125.200000,4818935.847439,0.330333,0.087574,0.612367,1.423801,1612.275532,1649.475968,32.946985,1667.561143,4.000000
125.300000,4818935.841081,0.328456,0.087077,0.608887,1.415710,1612.281577,1649.490024,32.947188,1667.567249,4.000000
125.400000,4818935.834760,0.326589,0.086582,0.605427,1.407664,1612.287588,1649.504000,32.947390,1667.573321,4.000000
125.500000,4818935.828474,0.324733,0.086090,0.601986,1.399664,1612.293565,1649.517897,32.947591,1667.579358,4.000000
125.600000,4818935.822224,0.322888,0.085600,0.598565,1.391710,1612.299508,1649.531715,32.947790,1667.585361,4.000000
125.700000,4818935.816010,0.321053,0.085114,0.595164,1.383801,1612.305417,1649.545454,32.947989,1667.591330,4.000000
125.800000,4818935.809830,0.319228,0.084630,0.591781,1.375937,1612.311292,1649.559115,32.948186,1667.597265,4.000000
125.900000,4818935.803686,0.317414,0.084149,0.588418,1.368117,1612.317134,1649.572698,32.948382,1667.603166,4.000000
126.000000,4818935.797577,0.315610,0.083671,0.585074,1.360342,1612.322943,1649.586205,32.948577,1667.609034,4.000000
126.100000,4818935.791503,0.313817,0.083196,0.581749,1.352611,1612.328719,1649.599634,32.948771,1667.614868,4.000000
126.200000,4818935.785463,0.312033,0.082723,0.578443,1.344924,1612.334462,1649.612987,32.948964,1667.620669,4.000000
126.300000,4818935.779457,0.310260,0.082253,0.575156,1.337281,1612.340173,1649.626264,32.949156,1667.626437,4.000000
126.400000,4818935.773486,0.308497,0.081785,0.571887,1.329681,1612.345851,1649.639466,32.949347,1667.632173,4.000000
126.500000,4818935.767548,0.306744,0.081320,0.568637,1.322125,1612.351497,1649.652593,32.949536,1667.637875,4.000000
126.600000,4818935.761645,0.305000,0.080858,0.565405,1.314611,1612.357110,1649.665645,32.949725,1667.643546,4.000000
126.700000,4818935.755774,0.303267,0.080399,0.562192,1.307140,1612.362692,1649.678623,32.949912,1667.649184,4.000000
126.800000,4818935.749937,0.301543,0.079942,0.558997,1.299712,1612.368242,1649.691527,32.950099,1667.654790,4.000000
126.900000,4818935.744134,0.299830,0.079488,0.555821,1.292325,1612.373761,1649.704358,32.950284,1667.660364,4.000000
127.000000,4818935.738363,0.298126,0.079036,0.552662,1.284981,1612.379248,1649.717116,32.950468,1667.665907,4.000000
127.100000,4818935.732625,0.296432,0.078587,0.549521,1.277679,1612.384704,1649.729802,32.950652,1667.671418,4.000000
127.200000,4818935.726920,0.294747,0.078140,0.546398,1.270417,1612.390129,1649.742415,32.950834,1667.676898,4.000000
127.300000,4818935.721247,0.293072,0.077696,0.543293,1.263198,1612.395523,1649.754957,32.951015,1667.682346,4.000000
127.400000,4818935.715606,0.291406,0.077254,0.540205,1.256019,1612.400886,1649.767427,32.951195,1667.687764,4.000000
127.500000,4818935.709998,0.289750,0.076815,0.537135,1.248881,1612.406219,1649.779827,32.951374,1667.693151,4.000000
127.600000,4818935.704421,0.288104,0.076379,0.534083,1.241783,1612.411522,1649.792156,32.951552,1667.698507,4.000000
127.700000,4818935.698876,0.286466,0.075945,0.531048,1.234726,1612.416794,1649.804415,32.951729,1667.703833,4.000000
127.800000,4818935.693363,0.284838,0.075513,0.528030,1.227709,1612.422037,1649.816605,32.951905,1667.709128,4.000000
127.900000,4818935.687880,0.283220,0.075084,0.525029,1.220732,1612.427250,1649.828725,32.952081,1667.714394,4.000000
128.000000,4818935.682429,0.281610,0.074657,0.522045,1.213795,1612.432433,1649.840776,32.952255,1667.719629,4.000000
128.100000,4818935.677009,0.280010,0.074233,0.519078,1.206897,1612.437586,1649.852759,32.952428,1667.724835,4.000000
128.200000,4818935.671620,0.278418,0.073811,0.516128,1.200038,1612.442711,1649.864673,32.952600,1667.730011,4.000000
128.300000,4818935.666262,0.276836,0.073392,0.513195,1.193218,1612.447806,1649.876520,32.952771,1667.735158,4.000000
128.400000,4818935.660933,0.275263,0.072975,0.510279,1.186437,1612.452873,1649.888300,32.952941,1667.740275,4.000000
128.500000,4818935.655636,0.273699,0.072560,0.507379,1.179695,1612.457910,1649.900012,32.953110,1667.745364,4.000000
128.600000,4818935.650368,0.272143,0.072148,0.504495,1.172990,1612.462919,1649.911658,32.953279,1667.750423,4.000000
128.700000,4818935.645130,0.270597,0.071737,0.501628,1.166324,1612.467899,1649.923238,32.953446,1667.755454,4.000000
128.800000,4818935.639922,0.269059,0.071330,0.498777,1.159696,1612.472852,1649.934753,32.953612,1667.760456,4.000000
128.900000,4818935.634743,0.267530,0.070924,0.495943,1.153105,1612.477776,1649.946201,32.953778,1667.765430,4.000000
129.000000,4818935.629594,0.266009,0.070521,0.493124,1.146552,1612.482672,1649.957585,32.953942,1667.770375,4.000000
129.100000,4818935.624475,0.264498,0.070121,0.490322,1.140036,1612.487540,1649.968904,32.954105,1667.775293,4.000000
129.200000,4818935.619384,0.262994,0.069722,0.487535,1.133558,1612.492380,1649.980158,32.954268,1667.780182,4.000000
129.300000,4818935.614322,0.261500,0.069326,0.484765,1.127116,1612.497193,1649.991349,32.954430,1667.785044,4.000000
129.400000,4818935.609289,0.260014,0.068932,0.482010,1.120710,1612.501979,1650.002476,32.954590,1667.789878,4.000000
129.500000,4818935.604285,0.258536,0.068540,0.479271,1.114341,1612.506737,1650.013540,32.954750,1667.794684,4.000000
129.600000,4818935.599309,0.257067,0.068151,0.476547,1.108008,1612.511469,1650.024541,32.954909,1667.799463,4.000000
129.700000,4818935.594361,0.255606,0.067763,0.473839,1.101711,1612.516173,1650.035479,32.955067,1667.804215,4.000000
129.800000,4818935.589442,0.254153,0.067378,0.471146,1.095450,1612.520851,1650.046355,32.955224,1667.808941,4.000000
129.900000,4818935.584550,0.252709,0.066995,0.468468,1.089225,1612.525502,1650.057170,32.955381,1667.813639,4.000000
130.000000,4818935.579686,0.251273,0.066615,0.465806,1.083035,1612.530127,1650.067923,32.955536,1667.818310,4.000000
130.100000,4818935.574850,0.249845,0.066236,0.463159,1.076880,1612.534726,1650.078614,32.955690,1667.822955,4.000000
130.200000,4818935.570042,0.248425,0.065860,0.460527,1.070760,1612.539298,1650.089246,32.955844,1667.827574,4.000000
130.300000,4818935.565260,0.247013,0.065485,0.457909,1.064675,1612.543844,1650.099816,32.955997,1667.832166,4.000000
130.400000,4818935.560506,0.245609,0.065113,0.455307,1.058624,1612.548365,1650.110327,32.956148,1667.836732,4.000000
130.500000,4818935.555779,0.244213,0.064743,0.452720,1.052608,1612.552860,1650.120778,32.956299,1667.841272,4.000000
130.600000,4818935.551079,0.242826,0.064375,0.450147,1.046626,1612.557329,1650.131169,32.956449,1667.845787,4.000000
130.700000,4818935.546405,0.241446,0.064009,0.447589,1.040678,1612.561773,1650.141502,32.956599,1667.850276,4.000000
130.800000,4818935.541758,0.240073,0.063646,0.445045,1.034764,1612.566192,1650.151775,32.956747,1667.854739,4.000000
130.900000,4818935.537138,0.238709,0.063284,0.442516,1.028883,1612.570585,1650.161991,32.956895,1667.859177,4.000000
131.000000,4818935.532543,0.237353,0.062924,0.440001,1.023036,1612.574954,1650.172148,32.957041,1667.863590,4.000000
131.100000,4818935.527975,0.236004,0.062567,0.437500,1.017222,1612.579297,1650.182247,32.957187,1667.867977,4.000000
131.200000,4818935.523433,0.234662,0.062211,0.435014,1.011441,1612.583616,1650.192290,32.957332,1667.872340,4.000000
131.300000,4818935.518916,0.233329,0.061858,0.432542,1.005693,1612.587911,1650.202275,32.957477,1667.876678,4.000000
131.400000,4818935.514425,0.232003,0.061506,0.430084,0.999978,1612.592181,1650.212203,32.957620,1667.880991,4.000000
131.500000,4818935.509960,0.230684,0.061156,0.427640,0.994295,1612.596427,1650.222075,32.957763,1667.885280,4.000000
131.600000,4818935.505520,0.229373,0.060809,0.425209,0.988644,1612.600649,1650.231891,32.957904,1667.889544,4.000000
131.700000,4818935.501106,0.228070,0.060463,0.422793,0.983026,1612.604846,1650.241651,32.958045,1667.893784,4.000000
131.800000,4818935.496716,0.226774,0.060120,0.420390,0.977439,1612.609020,1650.251355,32.958186,1667.898000,4.000000
131.900000,4818935.492351,0.225485,0.059778,0.418001,0.971885,1612.613170,1650.261005,32.958325,1667.902192,4.000000
132.000000,4818935.488012,0.224204,0.059438,0.415625,0.966361,1612.617297,1650.270599,32.958464,1667.906361,4.000000
132.100000,4818935.483697,0.222929,0.059101,0.413263,0.960869,1612.621400,1650.280139,32.958601,1667.910505,4.000000
132.200000,4818935.479406,0.221662,0.058765,0.410915,0.955409,1612.625480,1650.289625,32.958738,1667.914626,4.000000
132.300000,4818935.475140,0.220403,0.058431,0.408580,0.949979,1612.629536,1650.299057,32.958875,1667.918724,4.000000
132.400000,4818935.470898,0.219150,0.058099,0.406258,0.944580,1612.633570,1650.308435,32.959010,1667.922798,4.000000
132.500000,4818935.466680,0.217905,0.057768,0.403949,0.939212,1612.637581,1650.317760,32.959145,1667.926849,4.000000
132.600000,4818935.462486,0.216666,0.057440,0.401653,0.933875,1612.641568,1650.327032,32.959279,1667.930877,4.000000
132.700000,4818935.458316,0.215435,0.057114,0.399371,0.928568,1612.645534,1650.336252,32.959412,1667.934882,4.000000
132.800000,4818935.454169,0.214211,0.056789,0.397101,0.923291,1612.649476,1650.345419,32.959544,1667.938865,4.000000
132.900000,4818935.450047,0.212993,0.056466,0.394844,0.918043,1612.653396,1650.354533,32.959676,1667.942825,4.000000
133.000000,4818935.445947,0.211783,0.056146,0.392600,0.912826,1612.657294,1650.363596,32.959807,1667.946762,4.000000
133.100000,4818935.441871,0.210579,0.055826,0.390369,0.907639,1612.661170,1650.372608,32.959937,1667.950677,4.000000
133.200000,4818935.437818,0.209383,0.055509,0.388151,0.902480,1612.665024,1650.381568,32.960067,1667.954570,4.000000
133.300000,4818935.433788,0.208193,0.055194,0.385945,0.897352,1612.668856,1650.390478,32.960195,1667.958440,4.000000
133.400000,4818935.429781,0.207010,0.054880,0.383752,0.892252,1612.672666,1650.399337,32.960323,1667.962289,4.000000
133.500000,4818935.425797,0.205833,0.054568,0.381571,0.887181,1612.676454,1650.408145,32.960450,1667.966116,4.000000
133.600000,4818935.421835,0.204663,0.054258,0.379402,0.882139,1612.680221,1650.416903,32.960577,1667.969921,4.000000
133.700000,4818935.417896,0.203500,0.053950,0.377246,0.877126,1612.683967,1650.425612,32.960703,1667.973704,4.000000
133.800000,4818935.413980,0.202344,0.053643,0.375102,0.872141,1612.687691,1650.434271,32.960828,1667.977466,4.000000
133.900000,4818935.410085,0.201194,0.053338,0.372970,0.867185,1612.691394,1650.442881,32.960952,1667.981206,4.000000
134.000000,4818935.406213,0.200050,0.053035,0.370851,0.862257,1612.695076,1650.451442,32.961076,1667.984925,4.000000
134.100000,4818935.402363,0.198914,0.052734,0.368743,0.857357,1612.698737,1650.459954,32.961199,1667.988623,4.000000
134.200000,4818935.398534,0.197783,0.052434,0.366648,0.852484,1612.702377,1650.468418,32.961321,1667.992300,4.000000
134.300000,4818935.394728,0.196659,0.052136,0.364564,0.847640,1612.705997,1650.476834,32.961443,1667.995957,4.000000
134.400000,4818935.390943,0.195542,0.051840,0.362492,0.842822,1612.709596,1650.485202,32.961564,1667.999592,4.000000
134.500000,4818935.387179,0.194430,0.051545,0.360432,0.838033,1612.713175,1650.493522,32.961684,1668.003207,4.000000
134.600000,4818935.383437,0.193325,0.051252,0.358384,0.833270,1612.716733,1650.501796,32.961803,1668.006801,4.000000
134.700000,4818935.379716,0.192227,0.050961,0.356347,0.828535,1612.720271,1650.510022,32.961922,1668.010375,4.000000
134.800000,4818935.376016,0.191134,0.050671,0.354322,0.823826,1612.723789,1650.518201,32.962040,1668.013928,4.000000
134.900000,4818935.372338,0.190048,0.050383,0.352308,0.819144,1612.727287,1650.526334,32.962158,1668.017461,4.000000
135.000000,4818935.368680,0.188968,0.050097,0.350306,0.814489,1612.730765,1650.534421,32.962275,1668.020974,4.000000
135.100000,4818935.365043,0.187894,0.049812,0.348315,0.809860,1612.734223,1650.542461,32.962391,1668.024468,4.000000
135.200000,4818935.361427,0.186826,0.049529,0.346336,0.805258,1612.737662,1650.550456,32.962506,1668.027941,4.000000
135.300000,4818935.357831,0.185764,0.049248,0.344368,0.800681,1612.741081,1650.558406,32.962621,1668.031395,4.000000
135.400000,4818935.354256,0.184709,0.048968,0.342411,0.796131,1612.744480,1650.566310,32.962735,1668.034829,4.000000
135.500000,4818935.350701,0.183659,0.048690,0.340465,0.791607,1612.747861,1650.574170,32.962849,1668.038243,4.000000
135.600000,4818935.347166,0.182615,0.048413,0.338530,0.787108,1612.751222,1650.581985,32.962962,1668.041638,4.000000
135.700000,4818935.343651,0.181578,0.048138,0.336606,0.782635,1612.754564,1650.589755,32.963074,1668.045014,4.000000
135.800000,4818935.340156,0.180546,0.047864,0.334693,0.778187,1612.757887,1650.597481,32.963186,1668.048371,4.000000
135.900000,4818935.336681,0.179520,0.047592,0.332791,0.773765,1612.761191,1650.605164,32.963297,1668.051708,4.000000
136.000000,4818935.333226,0.178499,0.047322,0.330900,0.769367,1612.764476,1650.612803,32.963407,1668.055027,4.000000
136.100000,4818935.329791,0.177485,0.047053,0.329019,0.764995,1612.767743,1650.620398,32.963517,1668.058326,4.000000
136.200000,4818935.326375,0.176476,0.046785,0.327149,0.760648,1612.770991,1650.627950,32.963626,1668.061607,4.000000
136.300000,4818935.322978,0.175473,0.046520,0.325290,0.756325,1612.774221,1650.635459,32.963734,1668.064869,4.000000
136.400000,4818935.319601,0.174476,0.046255,0.323442,0.752027,1612.777432,1650.642926,32.963842,1668.068113,4.000000
136.500000,4818935.316243,0.173485,0.045992,0.321603,0.747753,1612.780625,1650.650350,32.963949,1668.071338,4.000000
136.600000,4818935.312904,0.172499,0.045731,0.319776,0.743503,1612.783800,1650.657732,32.964056,1668.074545,4.000000
136.700000,4818935.309584,0.171518,0.045471,0.317958,0.739278,1612.786957,1650.665072,32.964162,1668.077734,4.000000
136.800000,4818935.306283,0.170544,0.045213,0.316151,0.735077,1612.790096,1650.672370,32.964267,1668.080905,4.000000
136.900000,4818935.303000,0.169574,0.044956,0.314355,0.730899,1612.793217,1650.679627,32.964372,1668.084057,4.000000
137.000000,4818935.299737,0.168611,0.044700,0.312568,0.726745,1612.796320,1650.686842,32.964476,1668.087192,4.000000
137.100000,4818935.296491,0.167652,0.044446,0.310792,0.722615,1612.799406,1650.694017,32.964580,1668.090309,4.000000
137.200000,4818935.293265,0.166700,0.044194,0.309026,0.718509,1612.802474,1650.701150,32.964683,1668.093408,4.000000
137.300000,4818935.290056,0.165752,0.043942,0.307270,0.714425,1612.805525,1650.708244,32.964786,1668.096490,4.000000
137.400000,4818935.286866,0.164810,0.043693,0.305523,0.710365,1612.808558,1650.715297,32.964887,1668.099554,4.000000
137.500000,4818935.283694,0.163874,0.043444,0.303787,0.706328,1612.811574,1650.722309,32.964989,1668.102600,4.000000
137.600000,4818935.280540,0.162942,0.043197,0.302061,0.702314,1612.814573,1650.729282,32.965089,1668.105630,4.000000
137.700000,4818935.277404,0.162016,0.042952,0.300344,0.698323,1612.817555,1650.736216,32.965190,1668.108642,4.000000
137.800000,4818935.274286,0.161096,0.042708,0.298637,0.694354,1612.820520,1650.743110,32.965289,1668.111637,4.000000
137.900000,4818935.271185,0.160180,0.042465,0.296940,0.690408,1612.823469,1650.749964,32.965388,1668.114615,4.000000
138.000000,4818935.268102,0.159270,0.042224,0.295252,0.686485,1612.826400,1650.756780,32.965487,1668.117576,4.000000
138.100000,4818935.265037,0.158365,0.041984,0.293574,0.682583,1612.829315,1650.763557,32.965585,1668.120520,4.000000
138.200000,4818935.261989,0.157465,0.041745,0.291906,0.678704,1612.832213,1650.770296,32.965682,1668.123448,4.000000
138.300000,4818935.258958,0.156570,0.041508,0.290247,0.674847,1612.835095,1650.776996,32.965779,1668.126358,4.000000
138.400000,4818935.255945,0.155680,0.041272,0.288598,0.671012,1612.837960,1650.783658,32.965875,1668.129253,4.000000
138.500000,4818935.252948,0.154795,0.041038,0.286958,0.667199,1612.840809,1650.790283,32.965971,1668.132131,4.000000
138.600000,4818935.249969,0.153916,0.040804,0.285327,0.663407,1612.843642,1650.796869,32.966066,1668.134992,4.000000
138.700000,4818935.247007,0.153041,0.040572,0.283705,0.659637,1612.846459,1650.803418,32.966160,1668.137837,4.000000
138.800000,4818935.244061,0.152171,0.040342,0.282093,0.655888,1612.849260,1650.809930,32.966254,1668.140666,4.000000
138.900000,4818935.241133,0.151306,0.040113,0.280490,0.652161,1612.852045,1650.816405,32.966348,1668.143479,4.000000
139.000000,4818935.238220,0.150447,0.039885,0.278896,0.648454,1612.854814,1650.822844,32.966441,1668.146276,4.000000
139.100000,4818935.235325,0.149592,0.039658,0.277311,0.644769,1612.857567,1650.829245,32.966533,1668.149057,4.000000
139.200000,4818935.232446,0.148741,0.039433,0.275735,0.641105,1612.860304,1650.835611,32.966625,1668.151823,4.000000
139.300000,4818935.229583,0.147896,0.039209,0.274168,0.637462,1612.863027,1650.841940,32.966717,1668.154572,4.000000
139.400000,4818935.226736,0.147056,0.038986,0.272610,0.633839,1612.865733,1650.848233,32.966808,1668.157306,4.000000
139.500000,4818935.223906,0.146220,0.038764,0.271061,0.630237,1612.868424,1650.854490,32.966898,1668.160025,4.000000
139.600000,4818935.221092,0.145389,0.038544,0.269520,0.626655,1612.871100,1650.860712,32.966988,1668.162728,4.000000
139.700000,4818935.218294,0.144563,0.038325,0.267988,0.623094,1612.873761,1650.866898,32.967077,1668.165415,4.000000
139.800000,4818935.215511,0.143741,0.038107,0.266465,0.619553,1612.876407,1650.873049,32.967166,1668.168088,4.000000
139.900000,4818935.212745,0.142924,0.037890,0.264951,0.616032,1612.879037,1650.879166,32.967255,1668.170745,4.000000
140.000000,4818935.209994,0.142112,0.037675,0.263445,0.612531,1612.881653,1650.885247,32.967342,1668.173387,4.000000
140.100000,4818935.207259,0.141304,0.037461,0.261948,0.609050,1612.884254,1650.891294,32.967430,1668.176014,4.000000
140.200000,4818935.204539,0.140501,0.037248,0.260460,0.605589,1612.886840,1650.897307,32.967517,1668.178626,4.000000
140.300000,4818935.201835,0.139703,0.037036,0.258979,0.602147,1612.889411,1650.903285,32.967603,1668.181223,4.000000
140.400000,4818935.199146,0.138909,0.036826,0.257508,0.598725,1612.891968,1650.909230,32.967689,1668.183806,4.000000
140.500000,4818935.196473,0.138120,0.036617,0.256044,0.595322,1612.894510,1650.915141,32.967774,1668.186374,4.000000
140.600000,4818935.193814,0.137335,0.036409,0.254589,0.591939,1612.897037,1650.921018,32.967859,1668.188927,4.000000
140.700000,4818935.191171,0.136554,0.036202,0.253142,0.588575,1612.899551,1650.926861,32.967944,1668.191465,4.000000
140.800000,4818935.188543,0.135778,0.035996,0.251704,0.585230,1612.902050,1650.932672,32.968027,1668.193990,4.000000
140.900000,4818935.185930,0.135006,0.035791,0.250273,0.581904,1612.904535,1650.938449,32.968111,1668.196500,4.000000
141.000000,4818935.183331,0.134239,0.035588,0.248851,0.578598,1612.907005,1650.944194,32.968194,1668.198995,4.000000
141.100000,4818935.180748,0.133476,0.035386,0.247437,0.575309,1612.909462,1650.949906,32.968276,1668.201477,4.000000
141.200000,4818935.178179,0.132718,0.035185,0.246030,0.572040,1612.911905,1650.955585,32.968358,1668.203944,4.000000
141.300000,4818935.175624,0.131964,0.034985,0.244632,0.568789,1612.914334,1650.961233,32.968440,1668.206398,4.000000
141.400000,4818935.173084,0.131214,0.034786,0.243242,0.565556,1612.916749,1650.966848,32.968521,1668.208837,4.000000
141.500000,4818935.170559,0.130468,0.034588,0.241860,0.562342,1612.919150,1650.972431,32.968602,1668.211263,4.000000
141.600000,4818935.168048,0.129726,0.034392,0.240485,0.559147,1612.921538,1650.977983,32.968682,1668.213674,4.000000
141.700000,4818935.165551,0.128989,0.034196,0.239118,0.555969,1612.923912,1650.983503,32.968762,1668.216073,4.000000
141.800000,4818935.163069,0.128256,0.034002,0.237760,0.552809,1612.926272,1650.988991,32.968841,1668.218457,4.000000
141.900000,4818935.160600,0.127527,0.033809,0.236408,0.549668,1612.928620,1650.994449,32.968920,1668.220828,4.000000
142.000000,4818935.158146,0.126803,0.033616,0.235065,0.546544,1612.930953,1650.999875,32.968998,1668.223185,4.000000
142.100000,4818935.155705,0.126082,0.033425,0.233729,0.543438,1612.933274,1651.005270,32.969076,1668.225529,4.000000
142.200000,4818935.153278,0.125365,0.033235,0.232401,0.540350,1612.935581,1651.010635,32.969154,1668.227860,4.000000
142.300000,4818935.150866,0.124653,0.033047,0.231080,0.537279,1612.937876,1651.015970,32.969231,1668.230178,4.000000
142.400000,4818935.148466,0.123945,0.032859,0.229767,0.534225,1612.940157,1651.021274,32.969307,1668.232482,4.000000
142.500000,4818935.146081,0.123240,0.032672,0.228461,0.531189,1612.942425,1651.026548,32.969384,1668.234773,4.000000
142.600000,4818935.143709,0.122540,0.032486,0.227163,0.528171,1612.944681,1651.031792,32.969459,1668.237051,4.000000
142.700000,4818935.141351,0.121843,0.032302,0.225872,0.525169,1612.946923,1651.037006,32.969535,1668.239316,4.000000
142.800000,4818935.139005,0.121151,0.032118,0.224588,0.522184,1612.949153,1651.042190,32.969610,1668.241569,4.000000
142.900000,4818935.136674,0.120462,0.031936,0.223312,0.519217,1612.951370,1651.047346,32.969684,1668.243808,4.000000
143.000000,4818935.134355,0.119778,0.031754,0.222043,0.516266,1612.953575,1651.052471,32.969758,1668.246035,4.000000
143.100000,4818935.132050,0.119097,0.031574,0.220781,0.513332,1612.955767,1651.057568,32.969832,1668.248249,4.000000
143.200000,4818935.129758,0.118420,0.031394,0.219526,0.510415,1612.957946,1651.062636,32.969905,1668.250451,4.000000
143.300000,4818935.127479,0.117747,0.031216,0.218278,0.507514,1612.960114,1651.067674,32.969978,1668.252640,4.000000
143.400000,4818935.125212,0.117078,0.031038,0.217038,0.504630,1612.962268,1651.072685,32.970050,1668.254817,4.000000
143.500000,4818935.122959,0.116413,0.030862,0.215804,0.501762,1612.964411,1651.077667,32.970122,1668.256981,4.000000
143.600000,4818935.120718,0.115751,0.030687,0.214578,0.498911,1612.966542,1651.082620,32.970194,1668.259133,4.000000
143.700000,4818935.118491,0.115093,0.030512,0.213359,0.496075,1612.968660,1651.087545,32.970265,1668.261273,4.000000
143.800000,4818935.116275,0.114439,0.030339,0.212146,0.493256,1612.970766,1651.092443,32.970335,1668.263400,4.000000
143.900000,4818935.114073,0.113789,0.030166,0.210940,0.490453,1612.972861,1651.097312,32.970406,1668.265516,4.000000
144.000000,4818935.111883,0.113142,0.029995,0.209742,0.487666,1612.974943,1651.102154,32.970476,1668.267619,4.000000
144.100000,4818935.109705,0.112499,0.029825,0.208550,0.484894,1612.977014,1651.106968,32.970545,1668.269711,4.000000
144.200000,4818935.107540,0.111860,0.029655,0.207365,0.482139,1612.979072,1651.111755,32.970614,1668.271790,4.000000
144.300000,4818935.105387,0.111224,0.029487,0.206186,0.479399,1612.981120,1651.116515,32.970683,1668.273858,4.000000
144.400000,4818935.103246,0.110592,0.029319,0.205014,0.476674,1612.983155,1651.121248,32.970752,1668.275914,4.000000
144.500000,4818935.101118,0.109964,0.029152,0.203849,0.473965,1612.985179,1651.125953,32.970820,1668.277959,4.000000
144.600000,4818935.099001,0.109339,0.028987,0.202691,0.471272,1612.987191,1651.130632,32.970887,1668.279991,4.000000
144.700000,4818935.096897,0.108717,0.028822,0.201539,0.468593,1612.989192,1651.135285,32.970954,1668.282012,4.000000
144.800000,4818935.094805,0.108100,0.028658,0.200393,0.465930,1612.991182,1651.139911,32.971021,1668.284022,4.000000
144.900000,4818935.092724,0.107485,0.028495,0.199255,0.463283,1612.993160,1651.144511,32.971088,1668.286020,4.000000
145.000000,4818935.090655,0.106874,0.028333,0.198122,0.460650,1612.995127,1651.149084,32.971154,1668.288007,4.000000
145.100000,4818935.088598,0.106267,0.028172,0.196996,0.458032,1612.997083,1651.153632,32.971219,1668.289983,4.000000
