Time,nz-c2.S,nz-c2.E,nz-c2.P,nz-c2.Iu,nz-c2.Ic,nz-c2.Ru,nz-c2.Rc,nz-c2.D,nz-c2.cases,nz-c2.Level
364.600000,4817353.700279,9.993062,2.508998,12.819146,13.391895,2383.414365,2408.766389,48.405866,2446.489258,1.000000
364.700000,4817353.454779,9.988788,2.507925,12.813664,13.386169,2383.541248,2408.898941,48.408487,2446.617422,1.000000
364.800000,4817353.209384,9.984517,2.506852,12.808185,13.380445,2383.668076,2409.031436,48.411106,2446.745531,1.000000
364.900000,4817352.964094,9.980247,2.505780,12.802707,13.374724,2383.794850,2409.163874,48.413724,2446.873586,1.000000
365.000000,4817352.718908,9.975978,2.504709,12.797232,13.369005,2383.921570,2409.296256,48.416342,2447.001586,1.000000
365.100000,0.000000,9.736816,2.500895,12.791672,13.363288,2384.048236,2409.428581,48.418958,2447.129531,1.000000
365.200000,0.000000,9.496384,2.491653,12.785572,13.357570,2384.174844,2409.560849,48.421573,2447.257418,1.000000
365.300000,0.000000,9.261888,2.477639,12.778438,13.351845,2384.301387,2409.693061,48.424186,2447.385240,1.000000
365.400000,0.000000,9.033183,2.459449,12.769848,13.346098,2384.427853,2409.825216,48.426799,2447.512983,1.000000
365.500000,0.000000,8.810125,2.437614,12.759443,13.340314,2384.554225,2409.957315,48.429409,2447.640632,1.000000
365.600000,0.000000,8.592576,2.412615,12.746923,13.334474,2384.680484,2410.089355,48.432019,2447.768166,1.000000
365.700000,0.000000,8.380398,2.384883,12.732037,13.328556,2384.806608,2410.221337,48.434626,2447.895564,1.000000
365.800000,0.000000,8.173460,2.354804,12.714582,13.322536,2384.932572,2410.353261,48.437231,2448.022800,1.000000
365.900000,0.000000,7.971631,2.322724,12.694394,13.316390,2385.058350,2410.485124,48.439833,2448.149848,1.000000
366.000000,0.000000,7.774787,2.288955,12.671343,13.310089,2385.183913,2410.616925,48.442433,2448.276680,1.000000
366.100000,0.000000,7.582803,2.253774,12.645333,13.303607,2385.309235,2410.748664,48.445029,2448.403267,1.000000
366.200000,0.000000,7.395560,2.217430,12.616296,13.296916,2385.434284,2410.880337,48.447622,2448.529580,1.000000
366.300000,0.000000,7.212940,2.180145,12.584187,13.289988,2385.559030,2411.011942,48.450212,2448.655586,1.000000
366.400000,0.000000,7.034830,2.142118,12.548985,13.282793,2385.683444,2411.143478,48.452797,2448.781256,1.000000
366.500000,0.000000,6.861118,2.103525,12.510684,13.275305,2385.807494,2411.274942,48.455378,2448.906559,1.000000
366.600000,0.000000,6.691696,2.064522,12.469300,13.267495,2385.931149,2411.406329,48.457954,2449.031464,1.000000
366.700000,0.000000,6.526457,2.025251,12.424859,13.259336,2386.054380,2411.537638,48.460525,2449.155939,1.000000
366.800000,0.000000,6.365298,1.985835,12.377401,13.250800,2386.177156,2411.668863,48.463091,2449.279955,1.000000
366.900000,0.000000,6.208119,1.946384,12.326978,13.241863,2386.299448,2411.800003,48.465651,2449.403482,1.000000
367.000000,0.000000,6.054821,1.906994,12.273649,13.232499,2386.421226,2411.931052,48.468205,2449.526491,1.000000
367.100000,0.000000,5.905308,1.867751,12.217483,13.222683,2386.542462,2412.062006,48.470752,2449.648951,1.000000
367.200000,0.000000,5.759488,1.828730,12.158554,13.212392,2386.663128,2412.192860,48.473293,2449.770837,1.000000
367.300000,0.000000,5.617268,1.789997,12.096941,13.201604,2386.783198,2412.323611,48.475826,2449.892120,1.000000
367.400000,0.000000,5.478560,1.751609,12.032730,13.190297,2386.902645,2412.454252,48.478352,2450.012773,1.000000
367.500000,0.000000,5.343277,1.713615,11.966009,13.178451,2387.021445,2412.584778,48.480871,2450.132772,1.000000
367.600000,0.000000,5.211335,1.676058,11.896868,13.166047,2387.139571,2412.715184,48.483381,2450.252092,1.000000
367.700000,0.000000,5.082651,1.638976,11.825400,13.153068,2387.257002,2412.845465,48.485884,2450.370709,1.000000
367.800000,0.000000,4.957144,1.602400,11.751701,13.139495,2387.373714,2412.975614,48.488377,2450.488600,1.000000
367.900000,0.000000,4.834737,1.566356,11.675866,13.125313,2387.489686,2413.105626,48.490862,2450.605743,1.000000
368.000000,0.000000,4.715352,1.530867,11.597990,13.110507,2387.604897,2413.235495,48.493337,2450.722118,1.000000
368.100000,0.000000,4.598915,1.495950,11.518171,13.095064,2387.719327,2413.365214,48.495803,2450.837705,1.000000
368.200000,0.000000,4.485353,1.461621,11.436504,13.078972,2387.832959,2413.494777,48.498260,2450.952483,1.000000
368.300000,0.000000,4.374596,1.427891,11.353084,13.062218,2387.945773,2413.624177,48.500707,2451.066437,1.000000
368.400000,0.000000,4.266573,1.394769,11.268007,13.044793,2388.057753,2413.753408,48.503143,2451.179548,1.000000
368.500000,0.000000,4.161218,1.362262,11.181364,13.026686,2388.168883,2413.882463,48.505569,2451.291801,1.000000
368.600000,0.000000,4.058465,1.330373,11.093250,13.007890,2388.279147,2414.011336,48.507985,2451.403179,1.000000
368.700000,0.000000,3.958249,1.299105,11.003753,12.988398,2388.388533,2414.140019,48.510389,2451.513670,1.000000
368.800000,0.000000,3.860507,1.268458,10.912963,12.968203,2388.497026,2414.268506,48.512783,2451.623259,1.000000
368.900000,0.000000,3.765179,1.238432,10.820967,12.947299,2388.604615,2414.396789,48.515166,2451.731934,1.000000
369.000000,0.000000,3.672205,1.209023,10.727850,12.925682,2388.711287,2414.524862,48.517537,2451.839684,1.000000
369.100000,0.000000,3.581527,1.180230,10.633695,12.903348,2388.817032,2414.652718,48.519896,2451.946497,1.000000
369.200000,0.000000,3.493088,1.152046,10.538584,12.880295,2388.921840,2414.780348,48.522244,2452.052364,1.000000
369.300000,0.000000,3.406832,1.124467,10.442596,12.856521,2389.025703,2414.907747,48.524580,2452.157275,1.000000
369.400000,0.000000,3.322707,1.097486,10.345807,12.832023,2389.128611,2415.034907,48.526904,2452.261223,1.000000
369.500000,0.000000,3.240659,1.071097,10.248292,12.806803,2389.230557,2415.161821,48.529216,2452.364199,1.000000
369.600000,0.000000,3.160637,1.045291,10.150125,12.780861,2389.331534,2415.288482,48.531515,2452.466196,1.000000
369.700000,0.000000,3.082591,1.020062,10.051375,12.754196,2389.431537,2415.414883,48.533802,2452.567209,1.000000
369.800000,0.000000,3.006472,0.995400,9.952110,12.726812,2389.530560,2415.541016,48.536077,2452.667232,1.000000
369.900000,0.000000,2.932233,0.971297,9.852396,12.698710,2389.628597,2415.666874,48.538338,2452.766260,1.000000
370.000000,0.000000,2.859827,0.947744,9.752298,12.669894,2389.725646,2415.792451,48.540587,2452.864289,1.000000
370.100000,0.000000,2.789209,0.924731,9.651876,12.640367,2389.821702,2415.917738,48.542823,2452.961315,1.000000
370.200000,0.000000,2.720334,0.902249,9.551191,12.610133,2389.916762,2416.042730,48.545045,2453.057335,1.000000
370.300000,0.000000,2.653161,0.880289,9.450299,12.579197,2390.010824,2416.167420,48.547255,2453.152348,1.000000
370.400000,0.000000,2.587646,0.858841,9.349257,12.547564,2390.103887,2416.291799,48.549451,2453.246351,1.000000
370.500000,0.000000,2.523749,0.837895,9.248116,12.515239,2390.195949,2416.415862,48.551634,2453.339343,1.000000
370.600000,0.000000,2.461429,0.817441,9.146928,12.482230,2390.287010,2416.539602,48.553804,2453.431323,1.000000
370.700000,0.000000,2.400649,0.797470,9.045743,12.448542,2390.377069,2416.663012,48.555960,2453.522292,1.000000
370.800000,0.000000,2.341370,0.777972,8.944607,12.414183,2390.466126,2416.786084,48.558103,2453.612248,1.000000
370.900000,0.000000,2.283554,0.758936,8.843567,12.379160,2390.554182,2416.908814,48.560232,2453.701194,1.000000
371.000000,0.000000,2.227166,0.740354,8.742665,12.343481,2390.641239,2417.031193,48.562348,2453.789130,1.000000
371.100000,0.000000,2.172170,0.722216,8.641943,12.307153,2390.727298,2417.153216,48.564450,2453.876058,1.000000
371.200000,0.000000,2.118532,0.704512,8.541441,12.270186,2390.812360,2417.274876,48.566538,2453.961980,1.000000
371.300000,0.000000,2.066219,0.687233,8.441198,12.232587,2390.896429,2417.396167,48.568612,2454.046898,1.000000
371.400000,0.000000,2.015198,0.670369,8.341249,12.194367,2390.979507,2417.517083,48.570673,2454.130815,1.000000
371.500000,0.000000,1.965436,0.653912,8.241630,12.155534,2391.061597,2417.637618,48.572719,2454.213734,1.000000
371.600000,0.000000,1.916903,0.637852,8.142373,12.116098,2391.142702,2417.757765,48.574752,2454.295659,1.000000
371.700000,0.000000,1.869569,0.622180,8.043511,12.076069,2391.222827,2417.877518,48.576771,2454.376593,1.000000
371.800000,0.000000,1.823403,0.606888,7.945074,12.035456,2391.301975,2417.996873,48.578776,2454.456540,1.000000
371.900000,0.000000,1.778378,0.591966,7.847091,11.994271,2391.380150,2418.115822,48.580767,2454.535505,1.000000
372.000000,0.000000,1.734464,0.577407,7.749588,11.952522,2391.457358,2418.234362,48.582745,2454.613493,1.000000
372.100000,0.000000,1.691635,0.563202,7.652592,11.910221,2391.533603,2418.352485,48.584708,2454.690509,1.000000
372.200000,0.000000,1.649863,0.549342,7.556127,11.867378,2391.608891,2418.470186,48.586657,2454.766557,1.000000
372.300000,0.000000,1.609123,0.535820,7.460217,11.824005,2391.683226,2418.587461,48.588593,2454.841643,1.000000
372.400000,0.000000,1.569388,0.522628,7.364884,11.780111,2391.756615,2418.704304,48.590514,2454.915772,1.000000
372.500000,0.000000,1.530635,0.509758,7.270148,11.735709,2391.829062,2418.820710,48.592422,2454.988952,1.000000
372.600000,0.000000,1.492839,0.497203,7.176030,11.690809,2391.900575,2418.936674,48.594316,2455.061187,1.000000
372.700000,0.000000,1.455976,0.484954,7.082547,11.645422,2391.971159,2419.052191,48.596195,2455.132484,1.000000
372.800000,0.000000,1.420024,0.473005,6.989718,11.599560,2392.040821,2419.167256,48.598061,2455.202849,1.000000
372.900000,0.000000,1.384959,0.461349,6.897558,11.553234,2392.109567,2419.281865,48.599913,2455.272290,1.000000
373.000000,0.000000,1.350760,0.449978,6.806084,11.506455,2392.177404,2419.396014,48.601752,2455.340812,1.000000
373.100000,0.000000,1.317405,0.438886,6.715308,11.459234,2392.244339,2419.509696,48.603576,2455.408423,1.000000
373.200000,0.000000,1.284874,0.428066,6.625246,11.411584,2392.310378,2419.622910,48.605387,2455.475129,1.000000
373.300000,0.000000,1.253147,0.417512,6.535908,11.363516,2392.375530,2419.735649,48.607184,2455.540939,1.000000
373.400000,0.000000,1.222203,0.407217,6.447308,11.315040,2392.439800,2419.847911,48.608967,2455.605859,1.000000
373.500000,0.000000,1.192023,0.397174,6.359455,11.266169,2392.503198,2419.959690,48.610736,2455.669897,1.000000
373.600000,0.000000,1.162588,0.387378,6.272360,11.216913,2392.565729,2420.070984,48.612492,2455.733059,1.000000
373.700000,0.000000,1.133880,0.377823,6.186032,11.167285,2392.627401,2420.181789,48.614234,2455.795355,1.000000
373.800000,0.000000,1.105881,0.368503,6.100479,11.117296,2392.688223,2420.292100,48.615963,2455.856791,1.000000
373.900000,0.000000,1.078573,0.359413,6.015708,11.066956,2392.748202,2420.401915,48.617678,2455.917376,1.000000
374.000000,0.000000,1.051940,0.350546,5.931727,11.016278,2392.807345,2420.511230,48.619380,2455.977116,1.000000
374.100000,0.000000,1.025964,0.341897,5.848542,10.965272,2392.865661,2420.620042,48.621068,2456.036021,1.000000
374.200000,0.000000,1.000630,0.333461,5.766158,10.913950,2392.923157,2420.728347,48.622742,2456.094098,1.000000
374.300000,0.000000,0.975921,0.325232,5.684581,10.862323,2392.979842,2420.836142,48.624404,2456.151355,1.000000
374.400000,0.000000,0.951823,0.317206,5.603815,10.810402,2393.035723,2420.943425,48.626052,2456.207801,1.000000
374.500000,0.000000,0.928319,0.309378,5.523863,10.758198,2393.090808,2421.050192,48.627687,2456.263442,1.000000
374.600000,0.000000,0.905396,0.301743,5.444729,10.705722,2393.145106,2421.156441,48.629309,2456.318289,1.000000
374.700000,0.000000,0.883039,0.294296,5.366415,10.652984,2393.198624,2421.262170,48.630917,2456.372348,1.000000
374.800000,0.000000,0.861234,0.287033,5.288924,10.599996,2393.251371,2421.367375,48.632513,2456.425627,1.000000
374.900000,0.000000,0.839967,0.279948,5.212257,10.546769,2393.303355,2421.472054,48.634095,2456.478137,1.000000
375.000000,0.000000,0.819226,0.273038,5.136415,10.493312,2393.354584,2421.576205,48.635665,2456.529883,1.000000
375.100000,0.000000,0.798997,0.266299,5.061400,10.439636,2393.405066,2421.679826,48.637221,2456.580875,1.000000
375.200000,0.000000,0.779267,0.259725,4.987211,10.385753,2393.454810,2421.782915,48.638765,2456.631121,1.000000
375.300000,0.000000,0.760024,0.253314,4.913848,10.331671,2393.503823,2421.885469,48.640296,2456.680629,1.000000
375.400000,0.000000,0.741257,0.247061,4.841311,10.277402,2393.552114,2421.987487,48.641814,2456.729408,1.000000
375.500000,0.000000,0.722953,0.240962,4.769599,10.222954,2393.599691,2422.088966,48.643320,2456.777466,1.000000
375.600000,0.000000,0.705101,0.235013,4.698711,10.168339,2393.646562,2422.189906,48.644813,2456.824810,1.000000
375.700000,0.000000,0.687690,0.229212,4.628645,10.113567,2393.692735,2422.290304,48.646293,2456.871450,1.000000
375.800000,0.000000,0.670709,0.223553,4.559398,10.058646,2393.738219,2422.390159,48.647761,2456.917393,1.000000
375.900000,0.000000,0.654147,0.218034,4.490970,10.003586,2393.783021,2422.489470,48.649217,2456.962647,1.000000
376.000000,0.000000,0.637994,0.212651,4.423357,9.948398,2393.827149,2422.588236,48.650660,2457.007222,1.000000
376.100000,0.000000,0.622240,0.207401,4.356557,9.893090,2393.870613,2422.686454,48.652092,2457.051124,1.000000
376.200000,0.000000,0.606875,0.202280,4.290566,9.837671,2393.913418,2422.784124,48.653511,2457.094362,1.000000
376.300000,0.000000,0.591889,0.197286,4.225381,9.782152,2393.955575,2422.881245,48.654917,2457.136944,1.000000
376.400000,0.000000,0.577274,0.192415,4.160999,9.726540,2393.997090,2422.977816,48.656312,2457.178879,1.000000
376.500000,0.000000,0.563019,0.187665,4.097415,9.670845,2394.037972,2423.073835,48.657695,2457.220173,1.000000
376.600000,0.000000,0.549116,0.183031,4.034626,9.615075,2394.078228,2423.169304,48.659066,2457.260836,1.000000
376.700000,0.000000,0.535557,0.178512,3.972627,9.559239,2394.117866,2423.264219,48.660425,2457.300875,1.000000
376.800000,0.000000,0.522332,0.174105,3.911414,9.503346,2394.156894,2423.358582,48.661772,2457.340297,1.000000
376.900000,0.000000,0.509434,0.169806,3.850982,9.447404,2394.195321,2423.452391,48.663108,2457.379112,1.000000
377.000000,0.000000,0.496855,0.165613,3.791326,9.391421,2394.233152,2423.545646,48.664432,2457.417326,1.000000
377.100000,0.000000,0.484586,0.161524,3.732442,9.335405,2394.270397,2423.638346,48.665745,2457.454947,1.000000
377.200000,0.000000,0.472620,0.157536,3.674324,9.279364,2394.307063,2423.730492,48.667046,2457.491983,1.000000
377.300000,0.000000,0.460949,0.153646,3.616967,9.223307,2394.343157,2423.822083,48.668336,2457.528442,1.000000
377.400000,0.000000,0.449567,0.149852,3.560365,9.167240,2394.378687,2423.913119,48.669614,2457.564330,1.000000
377.500000,0.000000,0.438466,0.146152,3.504513,9.111172,2394.413660,2424.003600,48.670881,2457.599657,1.000000
377.600000,0.000000,0.427639,0.142543,3.449406,9.055109,2394.448084,2424.093526,48.672137,2457.634429,1.000000
377.700000,0.000000,0.417079,0.139024,3.395036,8.999060,2394.481967,2424.182897,48.673382,2457.668653,1.000000
377.800000,0.000000,0.406780,0.135591,3.341400,8.943031,2394.515314,2424.271713,48.674616,2457.702337,1.000000
377.900000,0.000000,0.396735,0.132243,3.288489,8.887030,2394.548134,2424.359975,48.675839,2457.735489,1.000000
378.000000,0.000000,0.386939,0.128978,3.236300,8.831062,2394.580434,2424.447682,48.677052,2457.768115,1.000000
378.100000,0.000000,0.377384,0.125793,3.184824,8.775136,2394.612220,2424.534835,48.678253,2457.800222,1.000000
378.200000,0.000000,0.368065,0.122687,3.134056,8.719258,2394.643501,2424.621435,48.679444,2457.831819,1.000000
378.300000,0.000000,0.358976,0.119657,3.083990,8.663434,2394.674282,2424.707482,48.680624,2457.862911,1.000000
378.400000,0.000000,0.350112,0.116703,3.034619,8.607670,2394.704571,2424.792977,48.681793,2457.893506,1.000000
378.500000,0.000000,0.341467,0.113821,2.985937,8.551974,2394.734374,2424.877920,48.682952,2457.923610,1.000000
378.600000,0.000000,0.333035,0.111011,2.937937,8.496351,2394.763699,2424.962312,48.684101,2457.953232,1.000000
378.700000,0.000000,0.324811,0.108270,2.890612,8.440807,2394.792552,2425.046154,48.685239,2457.982376,1.000000
378.800000,0.000000,0.316791,0.105596,2.843957,8.385348,2394.820940,2425.129446,48.686368,2458.011051,1.000000
378.900000,0.000000,0.308968,0.102989,2.797964,8.329980,2394.848870,2425.212189,48.687485,2458.039262,1.000000
379.000000,0.000000,0.301339,0.100446,2.752627,8.274709,2394.876347,2425.294385,48.688593,2458.067017,1.000000
379.100000,0.000000,0.293898,0.097965,2.707940,8.219539,2394.903378,2425.376034,48.689691,2458.094321,1.000000
379.200000,0.000000,0.286640,0.095546,2.663894,8.164477,2394.929970,2425.457138,48.690779,2458.121182,1.000000
379.300000,0.000000,0.279562,0.093187,2.620485,8.109528,2394.956130,2425.537697,48.691857,2458.147606,1.000000
379.400000,0.000000,0.272659,0.090886,2.577704,8.054697,2394.981862,2425.617712,48.692925,2458.173598,1.000000
379.500000,0.000000,0.265926,0.088642,2.535545,7.999989,2395.007174,2425.697186,48.693983,2458.199166,1.000000
379.600000,0.000000,0.259360,0.086453,2.494002,7.945409,2395.032072,2425.776118,48.695032,2458.224315,1.000000
379.700000,0.000000,0.252955,0.084318,2.453067,7.890961,2395.056562,2425.854510,48.696071,2458.249052,1.000000
379.800000,0.000000,0.246709,0.082236,2.412735,7.836651,2395.080649,2425.932365,48.697101,2458.273383,1.000000
379.900000,0.000000,0.240617,0.080205,2.372997,7.782483,2395.104340,2426.009682,48.698121,2458.297313,1.000000
380.000000,0.000000,0.234676,0.078225,2.333848,7.728461,2395.127640,2426.086464,48.699132,2458.320849,1.000000
380.100000,0.000000,0.228881,0.076293,2.295280,7.674590,2395.150556,2426.162711,48.700134,2458.343996,1.000000
380.200000,0.000000,0.223229,0.074409,2.257287,7.620875,2395.173092,2426.238426,48.701126,2458.366760,1.000000
380.300000,0.000000,0.217717,0.072572,2.219862,7.567318,2395.195256,2426.313611,48.702110,2458.389147,1.000000
380.400000,0.000000,0.212341,0.070780,2.182999,7.513925,2395.217051,2426.388265,48.703084,2458.411163,1.000000
380.500000,0.000000,0.207097,0.069032,2.146691,7.460699,2395.238485,2426.462392,48.704049,2458.432813,1.000000
380.600000,0.000000,0.201983,0.067328,2.110930,7.407645,2395.259561,2426.535993,48.705006,2458.454102,1.000000
380.700000,0.000000,0.196996,0.065665,2.075711,7.354765,2395.280286,2426.609069,48.705953,2458.475037,1.000000
380.800000,0.000000,0.192131,0.064044,2.041027,7.302063,2395.300665,2426.681623,48.706892,2458.495622,1.000000
380.900000,0.000000,0.187387,0.062462,2.006871,7.249543,2395.320704,2426.753656,48.707822,2458.515862,1.000000
381.000000,0.000000,0.182760,0.060920,1.973237,7.197209,2395.340407,2426.825170,48.708743,2458.535764,1.000000
381.100000,0.000000,0.178247,0.059416,1.940119,7.145063,2395.359779,2426.896166,48.709656,2458.555332,1.000000
381.200000,0.000000,0.173845,0.057948,1.907509,7.093109,2395.378826,2426.966648,48.710560,2458.574572,1.000000
381.300000,0.000000,0.169553,0.056517,1.875401,7.041350,2395.397552,2427.036616,48.711456,2458.593487,1.000000
381.400000,0.000000,0.165366,0.055122,1.843789,6.989789,2395.415964,2427.106072,48.712344,2458.612084,1.000000
381.500000,0.000000,0.161282,0.053761,1.812667,6.938429,2395.434064,2427.175019,48.713223,2458.630368,1.000000
381.600000,0.000000,0.157300,0.052433,1.782028,6.887273,2395.451859,2427.243459,48.714094,2458.648342,1.000000
381.700000,0.000000,0.153416,0.051138,1.751865,6.836323,2395.469353,2427.311393,48.714957,2458.666013,1.000000
381.800000,0.000000,0.149627,0.049876,1.722174,6.785582,2395.486550,2427.378824,48.715812,2458.683384,1.000000
381.900000,0.000000,0.145933,0.048644,1.692947,6.735054,2395.503456,2427.445753,48.716659,2458.700461,1.000000
382.000000,0.000000,0.142329,0.047443,1.664178,6.684739,2395.520075,2427.512184,48.717498,2458.717248,1.000000
382.100000,0.000000,0.138814,0.046271,1.635862,6.634641,2395.536411,2427.578117,48.718329,2458.733749,1.000000
382.200000,0.000000,0.135387,0.045129,1.607991,6.584762,2395.552469,2427.643555,48.719152,2458.749969,1.000000
382.300000,0.000000,0.132044,0.044014,1.580561,6.535104,2395.568254,2427.708501,48.719967,2458.765913,1.000000
382.400000,0.000000,0.128783,0.042928,1.553566,6.485670,2395.583769,2427.772956,48.720775,2458.781585,1.000000
382.500000,0.000000,0.125603,0.041868,1.526998,6.436460,2395.599018,2427.836923,48.721575,2458.796988,1.000000
382.600000,0.000000,0.122501,0.040834,1.500853,6.387479,2395.614007,2427.900403,48.722368,2458.812129,1.000000
382.700000,0.000000,0.119476,0.039825,1.475125,6.338726,2395.628739,2427.963400,48.723153,2458.827009,1.000000
382.800000,0.000000,0.116526,0.038842,1.449807,6.290205,2395.643219,2428.025916,48.723931,2458.841635,1.000000
382.900000,0.000000,0.113649,0.037883,1.424895,6.241917,2395.657449,2428.087952,48.724701,2458.856009,1.000000
383.000000,0.000000,0.110842,0.036947,1.400382,6.193863,2395.671435,2428.149511,48.725464,2458.870137,1.000000
383.100000,0.000000,0.108105,0.036035,1.376263,6.146045,2395.685181,2428.210596,48.726220,2458.884021,1.000000
383.200000,0.000000,0.105436,0.035145,1.352533,6.098465,2395.698689,2428.271208,48.726969,2458.897666,1.000000
383.300000,0.000000,0.102832,0.034277,1.329185,6.051125,2395.711964,2428.331351,48.727710,2458.911075,1.000000
383.400000,0.000000,0.100293,0.033431,1.306215,6.004024,2395.725010,2428.391026,48.728445,2458.924253,1.000000
383.500000,0.000000,0.097817,0.032606,1.283617,5.957166,2395.737831,2428.450236,48.729172,2458.937203,1.000000
383.600000,0.000000,0.095401,0.031800,1.261386,5.910551,2395.750429,2428.508984,48.729893,2458.949929,1.000000
383.700000,0.000000,0.093045,0.031015,1.239517,5.864181,2395.762810,2428.567271,48.730607,2458.962434,1.000000
383.800000,0.000000,0.090748,0.030249,1.218003,5.818056,2395.774975,2428.625100,48.731314,2458.974722,1.000000
383.900000,0.000000,0.088507,0.029502,1.196841,5.772178,2395.786929,2428.682473,48.732014,2458.986797,1.000000
384.000000,0.000000,0.086322,0.028774,1.176025,5.726547,2395.798676,2428.739394,48.732708,2458.998663,1.000000
384.100000,0.000000,0.084190,0.028063,1.155550,5.681165,2395.810218,2428.795864,48.733395,2459.010321,1.000000
384.200000,0.000000,0.082111,0.027370,1.135411,5.636033,2395.821559,2428.851887,48.734075,2459.021777,1.000000
384.300000,0.000000,0.080083,0.026694,1.115603,5.591151,2395.832702,2428.907463,48.734749,2459.033032,1.000000
384.400000,0.000000,0.078106,0.026035,1.096121,5.546519,2395.843651,2428.962597,48.735417,2459.044092,1.000000
384.500000,0.000000,0.076177,0.025392,1.076960,5.502140,2395.854408,2429.017289,48.736078,2459.054958,1.000000
384.600000,0.000000,0.074296,0.024765,1.058116,5.458014,2395.864978,2429.071544,48.736733,2459.065634,1.000000
384.700000,0.000000,0.072462,0.024154,1.039584,5.414140,2395.875362,2429.125363,48.737381,2459.076123,1.000000
384.800000,0.000000,0.070672,0.023557,1.021359,5.370520,2395.885564,2429.178749,48.738023,2459.086428,1.000000
384.900000,0.000000,0.068927,0.022976,1.003436,5.327154,2395.895588,2429.231705,48.738660,2459.096553,1.000000
385.000000,0.000000,0.067225,0.022408,0.985812,5.284043,2395.905435,2429.284232,48.739290,2459.106500,1.000000
385.100000,0.000000,0.065565,0.021855,0.968481,5.241187,2395.915109,2429.336334,48.739914,2459.116272,1.000000
385.200000,0.000000,0.063946,0.021315,0.951439,5.198587,2395.924614,2429.388013,48.740532,2459.125872,1.000000
385.300000,0.000000,0.062367,0.020789,0.934682,5.156242,2395.933950,2429.439271,48.741144,2459.135303,1.000000
385.400000,0.000000,0.060827,0.020276,0.918206,5.114153,2395.943123,2429.490111,48.741750,2459.144569,1.000000
385.500000,0.000000,0.059325,0.019775,0.902005,5.072320,2395.952133,2429.540536,48.742350,2459.153670,1.000000
385.600000,0.000000,0.057860,0.019287,0.886076,5.030744,2395.960985,2429.590548,48.742945,2459.162611,1.000000
385.700000,0.000000,0.056431,0.018810,0.870415,4.989425,2395.969680,2429.640150,48.743534,2459.171394,1.000000
385.800000,0.000000,0.055038,0.018346,0.855018,4.948362,2395.978222,2429.689344,48.744117,2459.180022,1.000000
385.900000,0.000000,0.053679,0.017893,0.839880,4.907555,2395.986612,2429.738132,48.744694,2459.188497,1.000000
386.000000,0.000000,0.052353,0.017451,0.824997,4.867005,2395.994854,2429.786518,48.745266,2459.196822,1.000000
386.100000,0.000000,0.051061,0.017020,0.810366,4.826712,2396.002949,2429.834504,48.745833,2459.204999,1.000000
386.200000,0.000000,0.049800,0.016600,0.795983,4.786676,2396.010901,2429.882092,48.746394,2459.213031,1.000000
386.300000,0.000000,0.048570,0.016190,0.781843,4.746896,2396.018712,2429.929285,48.746949,2459.220921,1.000000
386.400000,0.000000,0.047371,0.015790,0.767944,4.707372,2396.026384,2429.976085,48.747500,2459.228670,1.000000
386.500000,0.000000,0.046201,0.015400,0.754280,4.668105,2396.033919,2430.022496,48.748045,2459.236282,1.000000
386.600000,0.000000,0.045060,0.015020,0.740849,4.629093,2396.041321,2430.068518,48.748584,2459.243758,1.000000
386.700000,0.000000,0.043947,0.014649,0.727647,4.590337,2396.048590,2430.114156,48.749119,2459.251101,1.000000
386.800000,0.000000,0.042862,0.014287,0.714669,4.551837,2396.055730,2430.159412,48.749648,2459.258313,1.000000
386.900000,0.000000,0.041804,0.013935,0.701914,4.513591,2396.062743,2430.204287,48.750172,2459.265397,1.000000
387.000000,0.000000,0.040772,0.013591,0.689376,4.475600,2396.069630,2430.248785,48.750691,2459.272353,1.000000
387.100000,0.000000,0.039765,0.013255,0.677054,4.437864,2396.076394,2430.292909,48.751205,2459.279186,1.000000
387.200000,0.000000,0.038783,0.012928,0.664942,4.400382,2396.083037,2430.336660,48.751714,2459.285896,1.000000
387.300000,0.000000,0.037825,0.012608,0.653038,4.363153,2396.089562,2430.380041,48.752218,2459.292487,1.000000
387.400000,0.000000,0.036891,0.012297,0.641339,4.326177,2396.095969,2430.423055,48.752717,2459.298959,1.000000
387.500000,0.000000,0.035980,0.011993,0.629841,4.289453,2396.102262,2430.465704,48.753212,2459.305315,1.000000
387.600000,0.000000,0.035092,0.011697,0.618541,4.252982,2396.108442,2430.507990,48.753701,2459.311558,1.000000
387.700000,0.000000,0.034225,0.011408,0.607436,4.216762,2396.114511,2430.549917,48.754186,2459.317688,1.000000
387.800000,0.000000,0.033380,0.011127,0.596522,4.180792,2396.120471,2430.591487,48.754666,2459.323708,1.000000
387.900000,0.000000,0.032556,0.010852,0.585797,4.145073,2396.126324,2430.632701,48.755142,2459.329620,1.000000
388.000000,0.000000,0.031752,0.010584,0.575258,4.109604,2396.132072,2430.673563,48.755612,2459.335426,1.000000
388.100000,0.000000,0.030968,0.010323,0.564901,4.074384,2396.137716,2430.714076,48.756079,2459.341127,1.000000
388.200000,0.000000,0.030203,0.010068,0.554724,4.039412,2396.143258,2430.754240,48.756540,2459.346725,1.000000
388.300000,0.000000,0.029457,0.009819,0.544723,4.004687,2396.148701,2430.794060,48.756998,2459.352223,1.000000
388.400000,0.000000,0.028730,0.009577,0.534896,3.970210,2396.154045,2430.833538,48.757450,2459.357621,1.000000
